50686.0000,747.5796,0.4331,746.9684,748.4292,185.4665,0.1537,185.1371,185.8885,185.6193,0.1951,185.1966,186.1060,185.6987,0.2129,185.2560,186.1751,195.8579,0.0206,195.8100,195.8900,1
51198.0000,749.0724,0.3077,748.4138,749.5417,185.7595,0.1672,185.4677,186.1890,185.9822,0.1749,185.6663,186.4179,186.0592,0.1803,185.7156,186.5668,195.7589,0.0342,195.7000,195.8100,1
51710.0000,749.8277,0.1861,749.5309,750.2680,186.4799,0.3337,185.8183,187.4310,186.7431,0.3438,186.0260,187.6669,186.8517,0.3565,186.1551,187.6157,195.6409,0.0335,195.5800,195.7000,1
52222.0000,750.9424,0.4024,750.2206,751.5901,186.6334,0.1465,186.3492,187.1505,186.8920,0.1465,186.5877,187.3771,186.9934,0.1509,186.6567,187.5158,195.5394,0.0236,195.5000,195.5900,1
52734.0000,752.0832,0.2820,751.5873,752.5964,186.8075,0.1182,186.5195,187.1806,187.0610,0.1178,186.7976,187.4071,187.1400,0.1306,186.8465,187.5558,195.4995,0.0068,195.4800,195.5100,1
53246.0000,752.8433,0.0947,752.5621,752.9747,186.8053,0.0849,186.5996,187.1305,187.0348,0.0829,186.8775,187.3272,187.0830,0.0940,186.8965,187.4659,195.5257,0.0193,195.4900,195.5700,1
53758.0000,752.8459,0.0850,752.7064,753.0473,186.9834,0.1016,186.8300,187.4610,187.2282,0.1104,187.0474,187.6768,187.2693,0.1155,187.0863,187.7256,195.6184,0.0332,195.5500,195.6800,1
54270.0000,753.2952,0.2927,752.9648,753.9940,187.4836,0.3004,187.1105,188.3224,187.7496,0.3054,187.3571,188.5881,187.7933,0.3122,187.4059,188.6167,195.7484,0.0394,195.6800,195.8200,1
54782.0000,754.7542,0.3745,753.9819,755.2778,188.0047,0.1058,187.7415,188.3224,188.2795,0.1060,188.0266,188.5981,188.3152,0.1123,188.0274,188.6566,195.8970,0.0484,195.8200,195.9800,1
55294.0000,755.6803,0.2491,755.2476,756.1658,188.5829,0.3076,188.0219,189.0734,188.8571,0.3098,188.2984,189.3674,188.8806,0.3161,188.3170,189.4179,196.1078,0.0770,195.9800,196.2500,1
55806.0000,756.5564,0.2433,756.0934,756.9382,189.0448,0.1315,188.8431,189.5941,189.3167,0.1285,189.1076,189.8490,189.3313,0.1316,189.1261,189.8973,196.4025,0.0903,196.2500,196.5600,1
56318.0000,757.2037,0.1278,756.8837,757.4104,189.9251,0.3300,189.4139,190.5555,190.2089,0.3368,189.6891,190.8578,190.2385,0.3443,189.7076,190.8882,196.7068,0.0833,196.5600,196.8500,1
56830.0000,757.6052,0.1377,757.3243,757.8242,190.2589,0.0553,190.1449,190.4252,190.5418,0.0500,190.4383,190.6581,190.5559,0.0492,190.4666,190.7384,196.9503,0.0651,196.8300,197.0700,1
57342.0000,757.5114,0.2509,756.9396,757.8342,190.4475,0.1581,190.1449,190.9159,190.7154,0.1476,190.4683,191.1096,190.7119,0.1445,190.4666,191.0680,197.2008,0.0815,197.0600,197.3500,1
57854.0000,756.5507,0.3192,755.9792,757.0056,190.9536,0.1737,190.5854,191.3864,191.2231,0.1655,190.8778,191.6091,191.2123,0.1601,190.8683,191.6273,197.4950,0.0891,197.3400,197.6500,1
58366.0000,755.5239,0.2295,755.2124,756.0212,191.3568,0.1308,190.9959,191.6768,191.6119,0.1119,191.2695,191.9187,191.5845,0.1084,191.2678,191.9070,197.8262,0.0997,197.6500,197.9900,1
58878.0000,755.2779,0.0361,755.1801,755.3579,191.7194,0.2406,191.1562,192.4476,191.9751,0.2167,191.4592,192.5699,191.9415,0.2125,191.4575,192.5183,198.1743,0.1052,198.0000,198.3600,1
